ds,y,persistence0,pers_id_50,GB_best_id_66,GB_best_id_65
2020-04-03 11:00:00,22.5325,21.137500000000006,23.95987789150827,24.644473663210093,21.2790104090079
2020-04-03 12:00:00,20.84,20.375,21.185984405262356,22.69818342242432,20.57437805273193
2020-04-03 13:00:00,19.605,19.5625,20.13700244586419,21.156366272325442,19.976526435793367
2020-04-03 14:00:00,17.544999999999998,18.0375,19.725225981465144,19.966641783343068,19.46044942559666
2020-04-03 15:00:00,17.0675,17.2825,18.76966161553121,19.17838273674601,18.764898255602382
2020-04-03 16:00:00,17.04,16.945,19.65134301426437,20.07166274095453,18.986660733729213
2020-04-03 17:00:00,17.7975,17.0425,20.329323776242155,23.32014395889754,20.034249147097153
2020-04-03 18:00:00,21.0075,18.5775,22.96094018962982,28.347336817020363,23.378093464369684
2020-04-03 19:00:00,24.8225,23.4875,25.38658034402593,33.24667244695278,26.13406938527484
2020-04-03 20:00:00,27.88000000000001,26.19,29.428271143573788,36.109126456363924,29.002944223988244
2020-04-03 21:00:00,29.6525,26.5925,28.76847030266123,35.368443611126665,27.736411110911583
2020-04-03 22:00:00,27.71,24.6025,27.20309058159676,32.38659203545447,25.072696799032293
2020-04-03 23:00:00,28.8625,25.65,26.80258211558491,29.34601372015285,24.623868290670167
2020-04-04 00:00:00,27.275,26.185,27.17240127552409,26.179036094854087,26.42212041998037
2020-04-04 01:00:00,24.5725,21.1875,26.12664247325734,23.951517462389962,24.642253490955852
2020-04-04 02:00:00,22.5175,18.735,23.08332786646897,21.051946265363053,22.730773691099934
2020-04-04 03:00:00,20.85,18.16,21.451125254297164,17.787825804507424,21.209911943318854
2020-04-04 04:00:00,20.025,18.26,20.66993058205211,15.669665599489687,20.174125686350123
2020-04-04 05:00:00,19.75,18.465,21.248294189423014,15.941982815201097,20.541594012605753
2020-04-04 06:00:00,20.1475,19.7775,22.63983829323329,18.757681807219946,21.845663846191332
2020-04-04 07:00:00,21.6275,24.345,24.327186284117733,22.633473866798035,23.105264474622
2020-04-04 08:00:00,20.965,26.187500000000004,25.92084792898789,25.187323234210748,24.219593823434344
2020-04-04 09:00:00,20.08,26.2125,26.592265824581947,24.07322344616849,23.42458093878234
2020-04-04 10:00:00,17.995,24.8825,24.862857056090387,20.6400300845974,21.69189211629448
2020-04-04 11:00:00,14.5,22.5325,21.546897831976747,16.603136470079026,20.682358202552198
2020-04-04 12:00:00,13.365,20.84,19.8339453634865,13.240449541839814,20.319652084724467
2020-04-04 13:00:00,13.415,19.605,19.315657704799552,11.687846243756619,18.78327670160425
2020-04-04 14:00:00,10.615,17.544999999999998,18.893886026889106,10.638318285220214,16.684317116334434
2020-04-04 15:00:00,9.97,17.0675,17.89344691780864,9.53070742946062,15.455451988343556
2020-04-04 16:00:00,10.415,17.04,17.0722708660622,9.283595643507477,14.76968445937109
2020-04-04 17:00:00,12.5225,17.7975,17.502288693366236,12.08523784336304,15.085962161962112
2020-04-04 18:00:00,16.1575,21.0075,19.101586721412176,17.05384726934491,16.622020494195194
2020-04-04 19:00:00,22.94,24.8225,22.326660408031078,21.99118181817297,19.625728901807246
2020-04-04 20:00:00,24.2525,27.88000000000001,25.83088964431581,23.60763557896059,22.96385504369572
2020-04-04 21:00:00,23.5825,29.6525,27.687685996224452,20.85825170161433,23.49208319587068
2020-04-04 22:00:00,20.365,27.71,25.798276703361783,16.594781940244978,23.522115011481016
2020-04-04 23:00:00,19.1025,28.8625,25.860408358194253,13.306934273446627,23.29792634464388
2020-04-05 00:00:00,17.3,27.275,19.0155322863786,11.137180873881027,18.329629304106223
2020-04-05 01:00:00,16.3425,24.5725,16.352612179441177,8.70322389545334,15.123894415210168
2020-04-05 02:00:00,11.005,22.5175,16.392149427357168,6.050798404820522,15.051700311584673
2020-04-05 03:00:00,9.84,20.85,14.71345014608567,3.874003917701368,10.71109219305855
2020-04-05 04:00:00,9.4675,20.025,14.037976484706302,2.407601600095962,8.893764391460929
2020-04-05 05:00:00,7.442499999999999,19.75,13.775701238262727,2.555897133894048,7.983374679313796
2020-04-05 06:00:00,5.3275,20.1475,14.058587882976575,4.923777875044358,6.9672907117654
2020-04-05 07:00:00,5.5225,21.6275,14.681392568661234,8.421334048674943,6.643346707667444
2020-04-05 08:00:00,6.1375,20.965,15.264192115255542,11.152954471619962,5.8967692462157935
2020-04-05 09:00:00,7.48,20.08,14.121682753114564,10.185244729448662,4.890820178747766
2020-04-05 10:00:00,5.465,17.995,12.602669635303853,6.4390284064346615,2.875276744223345
2020-04-05 11:00:00,3.76,14.5,11.769978312839315,2.099717960520378,1.8735545658864703
2020-04-05 12:00:00,0.8,13.365,11.271521890578107,-0.3636388432260525,2.0536542696381512
2020-04-05 13:00:00,-5.3,13.415,10.299435567575603,-1.986124848132484,1.8413987300023804
2020-04-05 14:00:00,-22.545,10.615,9.96656589444932,-3.2761216218168308,1.523112391725018
2020-04-05 15:00:00,-33.5325,9.97,9.569502307595307,-3.719631044726526,2.089734918754495
2020-04-05 16:00:00,-22.4175,10.415,9.268039071535236,-2.7938745209133096,3.7653389025549617
2020-04-05 17:00:00,-2.6825,12.5225,9.93802266540185,0.680691157387189,5.4990369165034485
2020-04-05 18:00:00,6.945,16.1575,11.372069766341614,8.528587985315678,7.301329316408785
2020-04-05 19:00:00,15.18,22.94,13.203123663820223,16.01909540153348,9.636123165075446
2020-04-05 20:00:00,18.145,24.2525,16.47474814565577,20.18128766379445,12.030506383652694
2020-04-05 21:00:00,20.08,23.5825,19.233844435498604,19.372707076011782,14.347052853480198
2020-04-05 22:00:00,19.5225,20.365,19.97372768791704,16.64221422502755,14.682578092243949
2020-04-05 23:00:00,11.829999999999998,19.1025,21.325238604384726,13.587499347076006,15.754965641104135
2020-04-06 00:00:00,9.1625,17.3,10.577897137855043,10.152682100791251,10.204784006535151
2020-04-06 01:00:00,6.0325,16.3425,9.765605894531063,9.502438241555772,8.445124244659306
2020-04-06 02:00:00,4.5175,11.005,6.325859081720315,7.988086251111282,5.30525698963224
2020-04-06 03:00:00,5.68,9.84,5.482178053358629,6.1334837719720925,3.4028331600032677
2020-04-06 04:00:00,3.69,9.4675,5.96214253535662,5.5485381470984265,3.2060240857631723
2020-04-06 05:00:00,3.99,7.442499999999999,6.639953082739036,6.599856204193445,3.3103270409481778
2020-04-06 06:00:00,6.630000000000001,5.3275,7.174925357192043,10.083570037401543,3.5657870351798677
2020-04-06 07:00:00,12.73,5.5225,10.737832253196695,14.553197028500914,2.2156521352873972
2020-04-06 08:00:00,17.0425,6.1375,14.182246352849186,18.329419411975728,3.768457550642452
2020-04-06 09:00:00,19.405,7.48,15.55011593678898,18.862767248474587,3.958792546945648
2020-04-06 10:00:00,17.675,5.465,16.943424162964803,16.661531777608275,3.0241725830974944
2020-04-06 11:00:00,13.68,3.76,16.407996364581813,13.31598254075013,3.0241725830974944
2020-04-06 12:00:00,11.8975,0.8,16.64162863727524,11.026804173193712,3.100499924295879
2020-04-06 13:00:00,13.1525,-5.3,16.44119483975664,10.35985227881007,3.4396827150038787
2020-04-06 14:00:00,10.4125,-22.545,16.35168607726921,9.458960452948787,2.4631421918079828
2020-04-06 15:00:00,10.4575,-33.5325,16.05781554123691,9.450491408956797,2.0706906597755266
2020-04-06 16:00:00,12.58,-22.4175,16.272747819618992,11.392569488172471,1.2187595876613058
2020-04-06 17:00:00,15.12,-2.6825,18.104943494046715,16.32735555430547,4.308311728679138
2020-04-06 18:00:00,17.2925,6.945,19.299085689963576,23.011565764136954,6.036381275134785
2020-04-06 19:00:00,22.485,15.18,22.46688396121338,28.62412086298561,10.654023409195274
2020-04-06 20:00:00,26.58,18.145,26.947333582546072,31.397547340962024,16.238080437821363
2020-04-06 21:00:00,26.2725,20.08,27.30435359576053,31.27204980563535,17.706223664913143
2020-04-06 22:00:00,23.472500000000004,19.5225,27.028885173973308,29.872248298358,17.39965957301009
2020-04-06 23:00:00,24.2825,11.829999999999998,27.17459638353756,29.074992272968675,17.070872987159436
2020-04-07 00:00:00,23.14,9.1625,22.25908226779307,27.0421983013671,23.272255979911495
2020-04-07 01:00:00,19.902500000000003,6.0325,22.4197534816641,24.97100133665195,21.46289293656115
2020-04-07 02:00:00,19.3425,4.5175,20.180233674580265,23.449962027397948,19.128070906212283
2020-04-07 03:00:00,18.7025,5.68,20.72936496227692,21.579017211554078,18.09157123180704
2020-04-07 04:00:00,18.05,3.69,21.621083174125147,20.198329969173905,16.90181522987529
2020-04-07 05:00:00,18.6425,3.99,22.9082194026236,20.768675081050137,17.35694895869064
2020-04-07 06:00:00,19.93,6.630000000000001,24.733076966482464,23.57861901589655,18.70618505107222
2020-04-07 07:00:00,24.695,12.73,27.48037123915507,27.491396556874644,20.62353736730475
2020-04-07 08:00:00,26.6,17.0425,28.846567419641172,29.866605952835826,23.272004764681082
2020-04-07 09:00:00,26.3375,19.405,27.359059996604987,28.81075539948689,23.236830132800716
2020-04-07 10:00:00,22.07500000000001,17.675,25.3146515178648,25.210603190943125,22.30650889897524
2020-04-07 11:00:00,17.0875,13.68,22.65589144444581,20.991616183840925,20.51339515637642
2020-04-07 12:00:00,16.68,11.8975,20.823073908185886,17.669780595194894,19.743534689775817
2020-04-07 13:00:00,16.5425,13.1525,20.55153012341529,14.786747343141146,18.00240045150532
2020-04-07 14:00:00,13.3625,10.4125,20.075453462974973,12.268734238691126,16.3104111369983
