ds,y,pers_id_6,GB_best_id_110,P_best_1,GB_id_100
2020-05-22 03:30:00,5214.134764999722,10046.041014999722,10055.059272952994,3392.710859807913,7929.375633408723
2020-05-22 03:45:00,5165.890625,10115.017577999944,10055.059272952994,3378.1567344934556,7615.326697523095
2020-05-22 04:00:00,5285.158202999945,9991.017579000389,9269.790423359846,3400.1296714328096,7326.381620670537
2020-05-22 04:15:00,5194.867188000222,9998.041014999722,9269.790423359846,3466.9814897738374,7326.381620670537
2020-05-22 04:30:00,5205.158202999945,9915.017577999944,9269.790423359846,3585.9339644147717,7326.381620670537
2020-05-22 04:45:00,5233.890625,10583.017577999944,11012.490830190025,3762.6178582361504,9204.103455704319
2020-05-22 05:00:00,5117.890625,11565.796875,12805.776572506697,4000.684375261945,12861.342120533458
2020-05-22 05:15:00,5242.1347660001675,11587.017579000389,12805.776572506697,4301.512698465498,12861.342120533458
2020-05-22 05:30:00,5154.867186999778,12286.041014999722,12514.195342189485,4664.031825085256,10118.987032533474
2020-05-22 05:45:00,5302.1347660001675,11806.041016000168,12514.195342189485,5084.668319622912,10118.987032533474
2020-05-22 06:00:00,5226.0625,11527.958983999832,12805.776572506697,5557.424261840264,10292.148425861122
2020-05-22 06:15:00,5822.375,12165.71875,12514.195342189485,6074.082042452972,10118.987032533474
2020-05-22 06:30:00,6383.9375,13601.0625,14050.181144727012,6624.525228815921,9794.993615482306
2020-05-22 06:45:00,6052.125,14528.875,16130.493071764526,7197.157945032329,11361.577759204321
2020-05-22 07:00:00,6213.6875,15181.5,15910.238577136426,7779.3995074984605,11346.579704681142
2020-05-22 07:15:00,6333.25,15545.875,16265.766312427008,8358.2267941236,11732.374307911585
2020-05-22 07:30:00,6315.25,14698.0,16130.493071764526,8920.734240013697,11481.976360220058
2020-05-22 07:45:00,6232.75,13949.0625,14659.518416114064,9454.680613924906,10165.039534526493
2020-05-22 08:00:00,6285.25,14860.5,15519.484560735991,9948.992869451997,11867.100971760477
2020-05-22 08:15:00,6304.25,15881.8125,16845.43615981356,10394.20028706072,12754.362471611388
2020-05-22 08:30:00,6244.3125,17074.25,16932.917905258626,10782.776630710894,12917.221360902166
2020-05-22 08:45:00,6176.625,17985.5625,17092.211712280063,11109.37385161583,13077.03929788503
2020-05-22 09:00:00,6323.1875,17883.125,17148.426730254818,11370.937572270916,13194.414957786097
2020-05-22 09:15:00,6358.25,18827.75,17810.49515034094,11566.701770297099,11537.773530289356
2020-05-22 09:30:00,6665.8125,17679.0,17933.206673969096,11698.06728057512,13565.616185347715
2020-05-22 09:45:00,6471.0625,18906.5,18274.41643689289,11768.37548906962,11551.285518844634
2020-05-22 10:00:00,6297.875,18284.8125,18248.445738256207,11782.59449077231,13881.42272213151
2020-05-22 10:15:00,6231.9375,18232.875,18248.445738256207,11746.939660485104,13881.42272213151
2020-05-22 10:30:00,6200.0,16074.75,18892.09743530706,11668.453766590716,13993.267488816391
2020-05-22 10:45:00,6279.9375,15941.875,18933.685316934185,11554.573272276572,14150.968203162363
2020-05-22 11:00:00,6390.9375,15901.125,18635.637170092057,11412.707252283564,14502.520008241294
2020-05-22 11:15:00,6427.5,16678.1875,18603.431802101484,11249.85346148203,14862.436977885423
2020-05-22 11:30:00,6588.375,16412.6875,18603.431802101484,11072.272684568838,14626.951763669276
2020-05-22 11:45:00,6295.5,14226.0,17936.39863792326,10885.237836085684,14090.105148335699
2020-05-22 12:00:00,5693.25,11456.4375,14022.552914297274,10692.86870171619,13054.971310052379
2020-05-22 12:15:00,5179.1875,12014.6875,12443.436803128421,10498.057114882316,11105.426302108823
2020-05-22 12:30:00,5162.75,11401.875,12144.04043263507,10302.481155991189,11534.157034592701
2020-05-22 12:45:00,5239.0625,10941.25,10753.518140989929,10106.701080957142,9013.282414022122
2020-05-22 13:00:00,5239.875,10889.25,10559.091141847914,9910.324504588603,8420.515445128358
2020-05-22 13:15:00,5489.625,10184.3125,10559.091141847914,9712.224228292847,8420.515445128358
2020-05-22 13:30:00,5555.375,10016.5,9080.246660229728,9510.78926097119,6972.211000621266
2020-05-22 13:45:00,5438.125,10171.75,10559.091141847914,9304.18820640041,8420.515445128358
2020-05-22 14:00:00,5436.8125,11112.5,10406.38472393379,9090.624323714399,8738.962676863588
2020-05-22 14:15:00,5806.5625,10635.875,10559.091141847914,8868.563183344495,8420.515445128358
2020-05-22 14:30:00,5280.0,10727.0625,10559.091141847914,8636.916767805675,8420.515445128358
2020-05-22 14:45:00,5550.4375,10562.125,10468.03177876996,8395.171878940406,8420.241649400577
2020-05-22 15:00:00,5609.75,10516.3125,10559.091141847914,8143.455490205693,8297.291176066152
2020-05-22 15:15:00,5213.4375,10405.875,10213.095149520836,7882.534875213957,7986.003144519004
2020-05-22 15:30:00,5195.3125,10332.5625,10213.095149520836,7613.755541682714,7798.550936451909
2020-05-22 15:45:00,5322.6875,10189.5,10213.095149520836,7338.924858767173,7798.550936451909
2020-05-22 16:00:00,5045.5625,10040.375,9656.385292423205,7060.153397832394,6873.727652994769
2020-05-22 16:15:00,5111.875,10698.8125,10213.095149520836,6779.669145487547,7798.550936451909
2020-05-22 16:30:00,5057.0,10557.3125,10213.095149520836,6499.62165497054,7798.550936451909
2020-05-22 16:45:00,5163.5625,10514.9375,10213.095149520836,6221.893769832416,7798.550936451909
2020-05-22 17:00:00,4949.875,10470.625,10213.095149520836,5947.937723571392,7563.139438106844
2020-05-22 17:15:00,4929.425780999889,10872.625,10122.035786442879,5678.650303126596,7563.139438106844
2020-05-22 17:30:00,5013.125,9029.625,8989.187297151773,5414.298491661362,6703.40794673641
2020-05-22 17:45:00,5061.8808589998325,10059.0625,9565.325929345248,5154.502854112569,6881.705848869374
2020-05-22 18:00:00,5023.158204000389,9778.4375,9061.500717011197,4898.281200155852,6887.8503770593425
2020-05-22 18:15:00,4851.978514999722,9547.6875,9061.500717011197,4644.1501195745395,6887.8503770593425
2020-05-22 18:30:00,4951.050780999889,9154.1875,9061.500717011197,4390.277191978069,6887.8503770593425
2020-05-22 18:45:00,4888.798829000389,9295.8125,9051.041003407934,4134.672412681785,6887.8503770593425
2020-05-22 19:00:00,4941.095702999945,9270.375,9000.016784302992,3875.4039505920678,6887.8503770593425
2020-05-22 19:15:00,5027.017577999945,8933.875,8998.771121590033,3610.821043165396,6887.8503770593425
2020-05-22 19:30:00,5063.628905999889,8697.75,8988.274436337488,3339.7658143444264,6887.8503770593425
2020-05-22 19:45:00,4959.1875,8252.0625,8292.76526906019,3061.756173644432,7044.636307280914
2020-05-22 20:00:00,4980.5625,7278.3125,6546.48979833449,2777.1236927661816,5802.491249978991
2020-05-22 20:15:00,5114.875,4686.6875,5413.383148709898,2487.0933745010047,5226.767083615424
2020-05-22 20:30:00,5085.75,4717.0,5398.3085924853,2193.796299331816,5211.539048266044
2020-05-22 20:45:00,5142.0625,4680.4375,5398.3085924853,1900.210991312352,5211.539048266044
2020-05-22 21:00:00,5261.0625,4574.5,5277.342143351099,1610.0346352770975,5110.941318466717
2020-05-22 21:15:00,5266.375,4810.859375,5398.3085924853,1327.4906296626539,5167.105713462347
2020-05-22 21:30:00,5198.0,4805.9472660001675,5641.4345847264185,1057.0839711264334,5279.624133956554
2020-05-22 21:45:00,5289.6875,4808.027344000111,5398.3085924853,803.3202846143022,5167.105713462347
2020-05-22 22:00:00,5489.1875,4987.953125,5398.3085924853,570.4075946802168,5167.105713462347
2020-05-22 22:15:00,5014.875,6442.0410149997215,6362.472852255542,361.96192788069396,5688.799083267023
2020-05-22 22:30:00,5317.125,8086.041016000166,8232.669169145862,180.73836942264094,6853.319405946832
2020-05-22 22:45:00,5273.3125,8129.796875,8214.077195246613,28.40820078244178,6678.072913978367
2020-05-22 23:00:00,5205.125,8074.0410149997215,8214.077195246613,0.0,6678.072913978367
2020-05-22 23:15:00,5201.7714839998325,8013.06445400039,8214.077195246613,0.0,6678.072913978367
2020-05-22 23:30:00,5293.158204000389,8090.0410149997215,8214.077195246613,0.0,6678.072913978367
2020-05-22 23:45:00,5141.890625,8042.041016000166,8214.077195246613,0.0,6678.072913978367
2020-05-23 00:00:00,5272.914061999778,8086.0410149997215,6636.311311822289,0.0,6253.014209654254
2020-05-23 00:15:00,5024.046875,8101.796875,6186.0289423733375,0.0,6059.560376071336
2020-05-23 00:30:00,5245.0058589998325,8098.041016000166,6225.875329447354,0.0,6058.650197831622
2020-05-23 00:45:00,5228.914063000222,8083.017577999944,6225.875329447354,0.0,6058.650197831622
2020-05-23 01:00:00,5157.158202999945,8078.041016000166,6222.9493054706845,0.0,6059.560376071336
2020-05-23 01:15:00,5261.890625,8150.0410149997215,6297.071457691445,0.0,6059.560376071336
2020-05-23 01:30:00,5213.158202999945,8027.01757900039,6536.442612105986,0.0,5984.503948463516
2020-05-23 01:45:00,5153.890625,8050.0410149997215,6123.080605754382,0.0,5791.050114880598
2020-05-23 02:00:00,5144.914063000222,8090.773438000222,6368.61227125285,0.0,6253.014209654254
2020-05-23 02:15:00,5126.134764999722,8070.0410149997215,6536.442612105986,0.0,5984.503948463516
2020-05-23 02:30:00,5082.867188000222,8019.017577999944,6268.7435715365455,0.0,5984.503948463516
2020-05-23 02:45:00,5109.158202999945,8123.01757900039,6222.9493054706845,0.0,6059.560376071336
2020-05-23 03:00:00,5069.890625,8014.0410149997215,6123.080605754382,0.0,5791.050114880598
2020-05-23 03:15:00,5050.1347660001675,8063.017577999944,6268.7435715365455,0.0,5984.503948463516
2020-05-23 03:30:00,5169.890625,8099.017577999944,6222.9493054706845,0.0,6059.560376071336
2020-05-23 03:45:00,5098.134764999722,5915.01757900039,5638.587205472596,0.0,5305.134560243019
2020-05-23 04:00:00,5157.890625,4818.041014999722,5208.494012047811,0.0,5345.483611214092
2020-05-23 04:15:00,5085.890625,4811.017577999945,5062.831046265647,0.0,5127.5995878114345
2020-05-23 04:30:00,5078.1347660001675,4765.796875,5062.831046265647,0.0,5127.5995878114345
2020-05-23 04:45:00,5129.890625,4799.017577999945,5065.757070242314,0.0,5167.777216354524
2020-05-23 05:00:00,5054.134764999722,6075.11132900039,5528.9295580980115,0.0,5367.4011579936205
2020-05-23 05:15:00,5165.890625,6494.923827999945,5531.8555820746815,0.0,5366.490979753907
